Municipalidad;Grupo Vehiculo;Placa;Digito;Codigo SII;Ano Vehiculo;Tasacion;Tipo de Pago;Valor_Neto;Valor_IPC;Valor_Multa;Valor Pagado;Forma Pago;Fecha_Pago;Ano Permiso;Tipo Vehiculo;Marca;Modelo;Color;Transmision;Tipo Combustible;Cilindrada;Equipamiento;Numero Puertas
Calbuco;Vehiculo Liviano;DDFK-97;0;SD235019312;2012;3451551;Internet;34516;0;0;34516;Total;27-04-2024;2024;AUTOMOVIL;TOYOTA;COROLLA;PLATEADO SILVER METALICO;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;GBHR-67;K;HB229011214;2014;2210087;Internet;16167;0;0;16167;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;SUZUKI;ALTO K10 1.0 DLX AC;GRIS GRANITO;Mec;Benc;1000;Full;4
Calbuco;Vehiculo Liviano;VS-5285;2;VN166002803;2003;2988295;Internet;32333;0;0;32333;Total;27-04-2024;2024;STATION WAGON;MITSUBISHI;MONTERO SPORT GLS;BLANCO BEIGE;Aut;Benc;3000;Full;4
Calbuco;Vehiculo Liviano;PHSC-24;4;HB111018321;2021;7301480;Internet;53615;0;0;53615;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;HYUNDAI;GRAND I-10;PLATA;Mec;Benc;1200;NULL;4
Calbuco;Vehiculo Liviano;HJSX-93;5;HB111015516;2016;3072006;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;HYUNDAI;EON;BLANCO;Mec;Benc;800;Full;4
Calbuco;Vehiculo Liviano;DPZP-50;7;SD050022512;2012;2658538;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;CHEVROLET;AVEO;BLANCO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;GCYX-92;8;CO077002714;2014;3829200;Internet;38292;0;0;38292;Total;27-04-2024;2024;FURGON;FIAT;FIORINO;BLANCO;Mec;Dies;1300;Equi;4
Calbuco;Vehiculo Liviano;GZJP-41;5;CT160011715;2015;10029627;Internet;92245;0;0;92245;1ra. Cuota;27-04-2024;2024;CAMIONETA;MAZDA;BT50;PLATEADO;Mec;Dies;2200;Full;4
Calbuco;Vehiculo Liviano;HFRZ-84;K;SU049000415;2015;3992983;Internet;41060;0;0;41060;Total;27-04-2024;2024;STATION WAGON;CHERY;TIGGO;GRIS ACERO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;JGPP-67;K;CT166006618;2018;13717360;Internet;147561;0;0;147561;1ra. Cuota;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200;BLANCO FAIRY;Mec;Dies;2400;Full;4
Calbuco;Vehiculo Liviano;HYBG-97;9;CT132005416;2016;9369327;Internet;82341;0;0;82341;1ra. Cuota;27-04-2024;2024;CAMIONETA;KIA MOTORS;FRONTIER D/C 2.5 6MT SR DELUXE;BLANCO INVIERNO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;YE-4430;2;CT050022505;2005;2225625;Internet;32333;0;0;32333;Total;27-04-2024;2024;CAMIONETA;CHEVROLET;LUV WORK CC 2.8D 4WD AC;BLANCO;Mec;Dies;2800;Full;4
Calbuco;Vehiculo Liviano;PKCS-37;6;SU047001421;2021;8905514;Internet;75384;0;0;75384;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;CHANGAN;CS15;NEGRO;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;WR-2740;6;CT235010207;2007;3845200;Internet;38452;0;0;38452;Total;27-04-2024;2024;CAMIONETA;TOYOTA;HILUX DIESEL ALF;VERDE OSC. MICA;Mec;Dies;2500;Norm;4
Calbuco;Vehiculo Liviano;KTLX-89;3;SU235010619;2019;10209027;Internet;94936;0;0;94936;1ra. Cuota;27-04-2024;2024;STATION WAGON;TOYOTA;RAV4;DORADO BRONCE MICA METALICO;Mec;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;HDGK-43;8;SD050022515;2015;3659386;Internet;36594;0;0;36594;Total;27-04-2024;2024;AUTOMOVIL;CHEVROLET;AVEO;BLANCO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;VP-6741;9;HB057001203;2003;1168557;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;DAEWOO;LANOS S;ROJO BURDEO ACTIVO;Mec;Benc;1500;Norm;2
Calbuco;Vehiculo Liviano;GRYZ-92;0;CT077002014;2014;4267680;Internet;23277;0;0;23277;1ra. Cuota;27-04-2024;2024;CAMIONETA;FIAT;STRADA;VERDE SAVAGE;Mec;Benc;1600;Full;2
Calbuco;Vehiculo Liviano;KSFS-87;K;HB165013318;2018;10905128;Internet;105378;0;0;105378;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;MINI;F56 3P COOPER;PLATEADO PLATA;Mec;Benc;1500;NULL;3
Calbuco;Vehiculo Liviano;PW-2223;2;CT166004607;2007;4406189;Internet;24662;0;0;24662;1ra. Cuota;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200;BLANCO FAYRY;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;GYHT-32;1;CT176031815;2015;8440293;Internet;68405;0;0;68405;1ra. Cuota;27-04-2024;2024;CAMIONETA;NISSAN;NAVARA SE-2 MT 4X4;PLATEADO PLATA;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;DFXC-40;K;CT235011511;2011;5733430;Internet;75869;0;0;75869;Total;27-04-2024;2024;CAMIONETA;TOYOTA;HILUX;GRIS OSCURO MICA METALICO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;JRXG-53;6;SU229029817;2017;9952927;Internet;91095;0;0;91095;1ra. Cuota;27-04-2024;2024;STATION WAGON;SUZUKI;VITARA 1.6 4WD LIMITED;NARANJO TNEG;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;HDYH-46;6;HB184021815;2015;8026027;Internet;62191;0;0;62191;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;PEUGEOT;308;NEGRO PERLA NERA;Mec;Dies;1600;Full;4
Calbuco;Vehiculo Liviano;VZ-9011;5;CT050020704;2004;2031580;Internet;32333;0;0;32333;Total;27-04-2024;2024;CAMIONETA;CHEVROLET;LUV WORK CC 2.8D 2WD AC;BLANCO;Mec;Dies;2800;Equi;4
Calbuco;Vehiculo Liviano;JBXB-86;2;CO184017216;2016;8374860;Internet;134847;0;0;134847;Total;27-04-2024;2024;FURGON;MAXUS;BOXER L2 CABINA HDI 150HP AA;BLANCO;Mec;Dies;2200;Full;2
Calbuco;Vehiculo Liviano;HLRJ-90;4;SD111027416;2016;3992730;Internet;41055;0;0;41055;Total;27-04-2024;2024;AUTOMOVIL;HYUNDAI;I10;PLATEADO;Mec;Benc;1200;Equi;4
Calbuco;Vehiculo Liviano;HGWV-50;6;CT079017515;2015;13045060;Internet;137477;0;0;137477;1ra. Cuota;27-04-2024;2024;CAMIONETA;FORD;RANGER DIESEL 4X4 XLT;GRIS PLATA;Mec;Dies;3200;Full;4
Calbuco;Vehiculo Liviano;FBWT-28;8;HB050011413;2013;1887553;Internet;16167;0;0;16167;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;CHEVROLET;SPARK;VERDE METALICO;Mec;Benc;800;Norm;4
Calbuco;Vehiculo Liviano;CWJC-35;9;CT176026411;2011;2601073;Internet;32333;0;0;32333;Total;27-04-2024;2024;CAMIONETA;NISSAN;TERRANO C/S 4X2 AA;ROJO;Mec;Benc;2400;Equi;2
Calbuco;Vehiculo Liviano;WZ-4930;6;CT160009307;2007;3936980;Internet;39940;0;0;39940;Total;27-04-2024;2024;CAMIONETA;MAZDA;BT50;BLANCO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;KXDY-25;4;HB111018319;2019;6136680;Internet;83934;0;0;83934;Total;27-04-2024;2024;AUTOMOVIL;HYUNDAI;GRAND I-10;GRIS OSCURO;Mec;Benc;1200;NULL;4
Calbuco;Vehiculo Liviano;XN-6121;8;CT050017105;2005;1561051;Internet;32333;0;0;32333;Total;27-04-2024;2024;CAMIONETA;CHEVROLET;LUV CARGO RC 2.2;BLANCO;Mec;Benc;2200;Norm;2
Calbuco;Vehiculo Liviano;LYYZ-86;8;SU047004221;2021;11173093;Internet;109397;0;0;109397;1ra. Cuota;27-04-2024;2024;STATION WAGON;CHANGAN;CS55;AZUL;Mec;Benc;1500;NULL;4
Calbuco;Vehiculo Liviano;BFRG-38;2;SU111005808;2008;3374997;Internet;33750;0;0;33750;Total;27-04-2024;2024;STATION WAGON;HYUNDAI;TUCSON;BLANCO;Aut;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;GHJS-35;6;SU079006114;2014;5508760;Internet;71376;0;0;71376;Total;27-04-2024;2024;STATION WAGON;FORD;ECOSPORT;ROJO MARTE;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;FSXW-16;1;CT225001213;2013;5534427;Internet;71889;0;0;71889;Total;27-04-2024;2024;CAMIONETA;SSANGYONG;A.SPORTS;PLATEADO;Mec;Dies;2000;Full;4
Calbuco;Vehiculo Liviano;WJ-6334;7;HB229008106;2006;1300376;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;SUZUKI;ALTO;AZUL;Mec;Benc;1100;Norm;4
Calbuco;Vehiculo Liviano;DJTV-53;8;HB111010812;2012;4763922;Internet;56479;0;0;56479;Total;27-04-2024;2024;AUTOMOVIL;HYUNDAI;VELOSTER;BLANCO;Mec;Benc;1600;Full;3
Calbuco;Vehiculo Liviano;LPVP-74;4;SU229025919;2019;9225027;Internet;160352;0;0;160352;Total;27-04-2024;2024;STATION WAGON;SUZUKI;GRAND NOMADE;DORADO BRONCE;Mec;Benc;2400;Full;4
Calbuco;Vehiculo Liviano;FKSH-86;3;CT235013313;2013;8367579;Internet;67315;0;0;67315;1ra. Cuota;27-04-2024;2024;CAMIONETA;TOYOTA;HILUX;ROJO SUPER;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;GGRC-74;9;HB050012614;2014;4821030;Internet;57621;0;0;57621;Total;27-04-2024;2024;AUTOMOVIL;CHEVROLET;CRUZE;GRIS ACERO METALICO;Mec;Benc;1800;Full;4
Calbuco;Vehiculo Liviano;DPZ-027;2;MT127022816;2016;2421692;Internet;32333;0;0;32333;Total;27-04-2024;2024;MOTO;KAWASAKI;KLR;GRIS;Mec;Benc;650;NULL;0
Calbuco;Vehiculo Liviano;JTDD-13;1;SU176023417;2017;9516060;Internet;84542;0;0;84542;1ra. Cuota;27-04-2024;2024;STATION WAGON;NISSAN;KICKS ADVANCE MT;PLATEADO PLATA;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;CGYZ-44;3;CT235011610;2010;5092630;Internet;63053;0;0;63053;Total;27-04-2024;2024;CAMIONETA;TOYOTA;HILUX;BLANCO;MEC;DIES;2494;NORM;4
Calbuco;Vehiculo Liviano;LHZZ-41;4;CT166006419;2019;13301651;Internet;141326;0;0;141326;1ra. Cuota;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200;ROJO;Mec;Dies;2400;Full;4
Calbuco;Vehiculo Liviano;LJBR-45;3;SU079006919;2019;9430260;Internet;166509;0;0;166509;Total;27-04-2024;2024;STATION WAGON;FORD;ECOSPORT;NEGRO PERLADO;Mec;Dies;1500;Full;4
Calbuco;Vehiculo Liviano;FDFC-43;7;HB050011514;2014;2182670;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;CHEVROLET;SPARK LITE HB 1.0 MT;ROJO SOLAR;Mec;Benc;1000;Equi;4
Calbuco;Vehiculo Liviano;WH-7889;7;CT176019206;2006;2631484;Internet;32333;0;0;32333;Total;27-04-2024;2024;CAMIONETA;NISSAN;TERRANO DX 4X2;VERTDE PERLADO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;HBWH-25;3;CT166005715;2015;7379780;Internet;54398;0;0;54398;1ra. Cuota;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200;GRIS GRAFITO MI;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;CKRK-54;5;SU266000310;2010;2109265;Internet;32333;0;0;32333;Total;27-04-2024;2024;STATION WAGON;ZOTYE;HUNTER;PLATEADO;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;HBVP-96;9;CT077001915;2015;4098830;Internet;43177;0;0;43177;Total;27-04-2024;2024;CAMIONETA;FIAT;STRADA;BLANCO BANCHISA;Mec;Benc;1400;Full;2
Calbuco;Vehiculo Liviano;CHFL-72;1;HB040000410;2010;1423846;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;BYD;F0;AMARILLO;Mec;Benc;1000;Full;4
Calbuco;Vehiculo Liviano;KGCY-67;5;CT117001718;2018;7396080;Internet;109122;0;0;109122;Total;27-04-2024;2024;CAMIONETA;JAC;T6 DOBLE CABINA 2.0 4X2 SE;BLANCO;Mec;Benc;2000;NULL;4
Calbuco;Vehiculo Liviano;LFKZ-31;2;CT159000219;2019;8895327;Internet;150461;0;0;150461;Total;27-04-2024;2024;CAMIONETA;MAXUS;T60;BLANCO;Mec;Dies;2800;Full;4
Calbuco;Vehiculo Liviano;LBKW-43;3;SD052012619;2019;7055530;Internet;51156;0;0;51156;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;CITROEN;C-ELYSEE;BLANCO;Mec;Dies;1600;NULL;4
Calbuco;Vehiculo Liviano;CTWC-57;5;SD243013711;2011;2806438;Internet;16167;0;0;16167;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;VOLKSWAGEN;GOL;BLANCO BRILLANTE;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;JXKY-50;9;SD111033218;2018;6519380;Internet;45794;0;0;45794;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;HYUNDAI;ACCENT;PLATEADO;Mec;Benc;1400;NULL;4
Calbuco;Vehiculo Liviano;HYFB-71;6;SU197005516;2016;5760530;Internet;76411;0;0;76411;Total;27-04-2024;2024;STATION WAGON;RENAULT;DUSTER;GRIS COMET;Mec;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;JWBS-23;7;SU227030818;2018;13342579;Internet;283879;0;0;283879;Total;27-04-2024;2024;STATION WAGON;SUBARU;OUTBACK;GRIS OSCURO METALICO;Aut;Benc;2500;Full;4
Calbuco;Vehiculo Liviano;BYKD-64;K;CT225002010;2010;3688100;Internet;18441;0;0;18441;1ra. Cuota;27-04-2024;2024;CAMIONETA;SSANGYONG;A.SPORTS 4X2;GRIS OSCURO;Mec;Dies;2000;Equi;4
Calbuco;Vehiculo Liviano;GXVW-70;7;CT166005715;2015;7379780;Internet;54398;0;0;54398;1ra. Cuota;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200 KATANA CR;ROJO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;UG-6558;3;CT235004401;2001;2015985;Internet;32333;0;0;32333;Total;27-04-2024;2024;CAMIONETA;TOYOTA;HILUX D/C STD DIESEL;GRIS MEDIO MICA;Mec;Dies;2800;Norm;4
Calbuco;Vehiculo Liviano;HBFF-59;4;SU050009515;2015;8494693;Internet;138442;0;0;138442;Total;27-04-2024;2024;STATION WAGON;CHEVROLET;CAPTIVA;CAFE ESPRESSO;Mec;Dies;2200;Full;4
Calbuco;Vehiculo Liviano;GYHS-82;1;HB050013615;2015;4580714;Internet;26408;0;0;26408;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;CHEVROLET;SONIC HB 5P 1.6 MT;GRIS METALICO;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;HLZP-53;3;CT176032816;2016;9971293;Internet;91370;0;0;91370;1ra. Cuota;27-04-2024;2024;CAMIONETA;NISSAN;NP300 DC XE 2.3D MT;PLATEADO;Mec;Dies;2300;Full;4
Calbuco;Vehiculo Liviano;GTTL-41;3;HB132004415;2015;4071179;Internet;42624;0;0;42624;Total;27-04-2024;2024;AUTOMOVIL;KIA MOTORS;MORNING EX 1.2 MT SPORT;PLATEADO PLATA;Mec;Benc;1200;Full;4
Calbuco;Vehiculo Liviano;KHRB-71;3;SU079005318;2018;15470093;Internet;173852;0;0;173852;1ra. Cuota;27-04-2024;2024;STATION WAGON;FORD;EDGE;BLANCO METALICO;Aut;Benc;3500;Full;4
Calbuco;Vehiculo Liviano;CVHS-23;1;HB050008511;2011;2654075;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;CHEVROLET;AVEO;PLATEADO METALICO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;LZBF-35;8;SD243020520;2020;7585209;Internet;112905;0;0;112905;Total;27-04-2024;2024;AUTOMOVIL;VOLKSWAGEN;VOYAGE;GRIS PLATINO;Mec;Benc;1600;NULL;5
Calbuco;Vehiculo Liviano;DDGZ-97;2;SU079005511;2011;5864330;Internet;78487;0;0;78487;Total;27-04-2024;2024;STATION WAGON;FORD;ESCAPE XLT 4X2;GRIS OSCURO;Aut;Benc;2500;Full;4
Calbuco;Vehiculo Liviano;FDFC-34;8;CT176026314;2014;5420680;Internet;69614;0;0;69614;Total;27-04-2024;2024;CAMIONETA;NISSAN;TERRANO C/S 4X2;PLATEADO;Mec;Benc;2400;Norm;2
Calbuco;Vehiculo Liviano;TV-4124;9;SU229004600;2000;2087347;Internet;32333;0;0;32333;Total;27-04-2024;2024;STATION WAGON;SUZUKI;GRAND NOMADE 2.0;VERDE;Aut;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;CSRP-95;9;CT176026211;2011;5246830;Internet;33069;0;0;33069;1ra. Cuota;27-04-2024;2024;CAMIONETA;NISSAN;NAVARA;ROJO INTENSO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;DWJK-13;K;HB050011212;2012;2235142;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;CHEVROLET;SPARK GT HB 1.2 MT LT;VERDE METALICO;Mec;Benc;1200;Equi;4
Calbuco;Vehiculo Liviano;LCWY-54;5;CT243006819;2019;8464803;Internet;137545;0;0;137545;Total;27-04-2024;2024;CAMIONETA;VOLKSWAGEN;SAVEIRO;GRIS PLATINO;Mec;Benc;1600;Full;2
Calbuco;Vehiculo Liviano;LSBG-45;4;HB229015720;2020;9443410;Internet;83452;0;0;83452;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;SUZUKI;BALENO;PLATA PREMIUM;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;BFXG-73;8;CT176019207;2007;3320753;Internet;33208;0;0;33208;Total;27-04-2024;2024;CAMIONETA;NISSAN;TERRANO DX 4X2;AZUL OSCURO PLATEAD;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;BPBC-46;0;SD166006708;2008;3470664;Internet;34707;0;0;34707;Total;27-04-2024;2024;AUTOMOVIL;MITSUBISHI;LANCER R/T MT;GRIS GRAFITO;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;JBYV-76;6;HB229015016;2016;2758916;Internet;16167;0;0;16167;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;SUZUKI;ALTO;GRIS GRANITO;Mec;Benc;800;Full;4
Calbuco;Vehiculo Liviano;FTWL-45;3;SD207006413;2013;2639026;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;SAMSUNG;SM3;AZUL MARINO;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;DBSH-44;2;SU176019711;2011;3988430;Internet;40969;0;0;40969;Total;27-04-2024;2024;STATION WAGON;NISSAN;X-TRAIL X  4X4;PLATEADO METALICO;Aut;Benc;2500;Full;4
Calbuco;Vehiculo Liviano;KGVC-61;4;HB111018318;2018;5450530;Internet;70211;0;0;70211;Total;27-04-2024;2024;AUTOMOVIL;HYUNDAI;GRAND I-10;ROJO BURDEO;Mec;Benc;1200;NULL;4
Calbuco;Vehiculo Liviano;TK-8914;8;CT235005101;2001;1610954;Internet;16167;0;0;16167;1ra. Cuota;27-04-2024;2024;CAMIONETA;TOYOTA;HILUX DLX;VERDE;Mec;Dies;2800;Norm;4
Calbuco;Vehiculo Liviano;BRJR-91;8;SU111006808;2008;4893038;Internet;59061;0;0;59061;Total;27-04-2024;2024;STATION WAGON;HYUNDAI;SANTA FE;BLANCO PERLA;Mec;Dies;2200;Full;4
Calbuco;Vehiculo Liviano;YA-6718;4;HB077009904;2004;1152719;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;FIAT;PALIO FIRE 16V DH;GRIS ORION;Mec;Benc;1300;Norm;2
Calbuco;Vehiculo Liviano;FDFF-17;0;CT176030313;2013;6631830;Internet;93837;0;0;93837;Total;27-04-2024;2024;CAMIONETA;NISSAN;NAVARA SE 4X4 LSD;ROJO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;FFSG-58;3;CT176030413;2013;5904530;Internet;79291;0;0;79291;Total;27-04-2024;2024;CAMIONETA;NISSAN;TERRANO AXS TURBO DSEL 4X2 LL;BLANCO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;HKDP-57;9;CT176031415;2015;9447993;Internet;83521;0;0;83521;1ra. Cuota;27-04-2024;2024;CAMIONETA;NISSAN;NAVARA LUX LE AT;ROJO;Aut;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;HXVS-28;0;SD111026816;2016;5694730;Internet;37548;0;0;37548;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;HYUNDAI;ELANTRA;BLANCO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;RF-9799;5;CT079006097;1997;947461;Internet;32333;0;0;32333;Total;27-04-2024;2024;CAMIONETA;FORD;RANGER XTL C/S PU-C;VERDE CAIMAN;Mec;Benc;2300;Equi;2
Calbuco;Vehiculo Liviano;HBRC-36;1;CT166005415;2015;6368580;Internet;88572;0;0;88572;Total;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200 D/C TD WORK CR 4X2;GRIS PLATA;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;JGSD-76;4;CT176032817;2017;10823027;Internet;208292;0;0;208292;Total;27-04-2024;2024;CAMIONETA;NISSAN;NP300 DC XE 2.3D MT;ROJO;Mec;Dies;2300;Full;4
Calbuco;Vehiculo Liviano;BPYY-89;0;CT166004708;2008;4701209;Internet;55225;0;0;55225;Total;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200;BLANCO FAIRY;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;XE-6693;2;CT111001504;2004;2114108;Internet;32333;0;0;32333;Total;27-04-2024;2024;CAMIONETA;HYUNDAI;PORTER CHASIS SPR PS;BLANCO;Mec;Dies;2600;Norm;2
Calbuco;Vehiculo Liviano;GJRY-32;0;CT166006014;2014;7670080;Internet;57301;0;0;57301;1ra. Cuota;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200 KATANA CRT;GRIS PLATA;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;HTZC-51;7;HB077017416;2016;4216948;Internet;22770;0;0;22770;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;FIAT;UNO WAY 1.4 EVO 5P;GRIS SCANDIUM;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;FRBT-66;8;CT166005913;2013;6605780;Internet;93316;0;0;93316;Total;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200;ROJO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;HYKK-35;6;CT235015218;2018;14175727;Internet;308873;0;0;308873;Total;27-04-2024;2024;CAMIONETA;TOYOTA;HILUX;ROJO METALICO;Mec;Dies;2400;Full;4
Calbuco;Vehiculo Liviano;GBHG-10;5;SU111014014;2014;8756199;Internet;73144;0;0;73144;1ra. Cuota;27-04-2024;2024;STATION WAGON;HYUNDAI;TUCSON;GRIS;Mec;Dies;2000;Full;4
Calbuco;Vehiculo Liviano;LCDS-31;8;HB050018819;2019;7468030;Internet;110561;0;0;110561;Total;27-04-2024;2024;AUTOMOVIL;CHEVROLET;ONIX;ROJO METALICO;Mec;Benc;1400;NULL;4
Calbuco;Vehiculo Liviano;DDTR-86;7;HB229010411;2011;1956722;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;SUZUKI;CELERIO 1.0 GLX;BLANCO PERLA;Mec;Benc;1000;Equi;4
Calbuco;Vehiculo Liviano;CPPB-72;1;SD132013510;2010;4968042;Internet;60561;0;0;60561;Total;27-04-2024;2024;AUTOMOVIL;KIA MOTORS;KOUP;PLATEADO TITANIO;Mec;Benc;2000;Full;2
Calbuco;Vehiculo Liviano;CDWF-96;4;SD050019111;2011;2572243;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;CHEVROLET;AVEO SEDAN LT NB 1.4 MT AC;BLANCO;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;HDVK-90;K;CT050032915;2015;9920493;Internet;90608;0;0;90608;1ra. Cuota;27-04-2024;2024;CAMIONETA;CHEVROLET;D-MAX;ROJO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;GWWX-63;1;CT166006015;2015;8226593;Internet;65200;0;0;65200;1ra. Cuota;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200 KATANA CRT;BLANCO FAIRY;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;KKWT-77;2;CT176032718;2018;12013560;Internet;122004;0;0;122004;1ra. Cuota;27-04-2024;2024;CAMIONETA;NISSAN;NP300;GRIS;Mec;Dies;2300;Full;4
Calbuco;Vehiculo Liviano;YY-4636;0;SD235016105;2005;1628812;Internet;16167;0;0;16167;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;TOYOTA;YARIS;BEIGE METALICO;Mec;Benc;1500;Norm;4
Calbuco;Vehiculo Liviano;LPVG-54;1;SU184020120;2020;10503660;Internet;198711;0;0;198711;Total;27-04-2024;2024;STATION WAGON;PEUGEOT;2008;BLANCO NACARADO;Mec;Dies;1500;NULL;4
Calbuco;Vehiculo Liviano;FFPW-42;7;HB111009713;2013;2411873;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;HYUNDAI;I10;AZUL;Mec;Benc;1100;Equi;4
Calbuco;Vehiculo Liviano;KXFC-50;2;CT160012619;2019;16834270;Internet;197654;0;0;197654;1ra. Cuota;27-04-2024;2024;CAMIONETA;MAZDA;BT50;BLANCO;Aut;Dies;3200;Full;4
Calbuco;Vehiculo Liviano;RT-4760;6;SD160004698;1998;1355883;Internet;32333;0;0;32333;Total;27-04-2024;2024;AUTOMOVIL;MAZDA;626;VERDE OSCURO;Aut;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;BPRK-56;1;HB184009009;2009;2122301;Internet;16167;0;0;16167;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;PEUGEOT;206;NEGRO PERLA NER;Mec;Benc;1400;Norm;4
Calbuco;Vehiculo Liviano;RPFG-10;9;CT166006622;2022;19871768;Internet;258404;0;0;258404;1ra. Cuota;27-04-2024;2024;CAMIONETA;MITSUBISHI;L200;PLATEADO;Mec;Dies;2400;Full;4
Calbuco;Vehiculo Liviano;HDGZ-87;6;SD235022015;2015;5853180;Internet;39132;0;0;39132;1ra. Cuota;27-04-2024;2024;AUTOMOVIL;TOYOTA;YARIS;GRIS OSCURO METALICO;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;LPVD-55;7;CT079019720;2020;25508933;Internet;371147;0;0;371147;1ra. Cuota;27-04-2024;2024;CAMIONETA;FORD;RANGER;GRIS PLATA;Aut;Dies;3200;NULL;4
